AVG: 293.0555555555556 3.777777777777778  MAX: 297.75 9.333333333333334  MIN: 288.9166666666667 1.0 
AVG: 293.0555555555556 3.777777777777778  MAX: 297.75 9.333333333333334  MIN: 288.9166666666667 1.0 
AVG: 293.0555555555556 3.777777777777778  MAX: 297.75 9.333333333333334  MIN: 288.9166666666667 1.0 
AVG: 292.3333333333333 3.777777777777778  MAX: 295.5833333333333 9.333333333333334  MIN: 288.9166666666667 1.0 
AVG: 291.63888888888886 3.777777777777778  MAX: 295.5833333333333 9.333333333333334  MIN: 286.8333333333333 1.0 
AVG: 291.63888888888886 3.777777777777778  MAX: 295.5833333333333 9.333333333333334  MIN: 286.8333333333333 1.0 
AVG: 291.4444444444444 3.777777777777778  MAX: 295.0 9.333333333333334  MIN: 286.8333333333333 1.0 
AVG: 291.0 3.777777777777778  MAX: 294.0833333333333 9.333333333333334  MIN: 286.8333333333333 1.0 
AVG: 290.75 3.777777777777778  MAX: 293.3333333333333 9.333333333333334  MIN: 286.8333333333333 1.0 
AVG: 290.75 3.777777777777778  MAX: 293.3333333333333 9.333333333333334  MIN: 286.8333333333333 1.0 
AVG: 290.75 3.777777777777778  MAX: 293.3333333333333 9.333333333333334  MIN: 286.8333333333333 1.0 
AVG: 290.4444444444444 3.777777777777778  MAX: 292.4166666666667 9.333333333333334  MIN: 286.8333333333333 1.0 
AVG: 290.4444444444444 3.777777777777778  MAX: 292.4166666666667 9.333333333333334  MIN: 286.8333333333333 1.0 
AVG: 290.4166666666667 3.777777777777778  MAX: 292.4166666666667 9.333333333333334  MIN: 286.75 1.0 
AVG: 289.4166666666667 3.777777777777778  MAX: 292.4166666666667 9.333333333333334  MIN: 284.8333333333333 1.0 
AVG: 289.4166666666667 3.777777777777778  MAX: 292.4166666666667 9.333333333333334  MIN: 284.8333333333333 1.0 
AVG: 289.36111111111114 3.777777777777778  MAX: 292.4166666666667 9.333333333333334  MIN: 284.6666666666667 1.0 
AVG: 289.1388888888889 3.777777777777778  MAX: 292.4166666666667 9.333333333333334  MIN: 284.6666666666667 1.0 
AVG: 288.6111111111111 3.777777777777778  MAX: 290.8333333333333 9.333333333333334  MIN: 284.6666666666667 1.0 
AVG: 288.6111111111111 3.777777777777778  MAX: 290.8333333333333 9.333333333333334  MIN: 284.6666666666667 1.0 
AVG: 288.6111111111111 3.777777777777778  MAX: 290.8333333333333 9.333333333333334  MIN: 284.6666666666667 1.0 
AVG: 288.6111111111111 3.777777777777778  MAX: 290.8333333333333 9.333333333333334  MIN: 284.6666666666667 1.0 
AVG: 288.27777777777777 3.777777777777778  MAX: 290.8333333333333 9.333333333333334  MIN: 284.6666666666667 1.0 
AVG: 288.27777777777777 3.777777777777778  MAX: 290.8333333333333 9.333333333333334  MIN: 284.6666666666667 1.0 
AVG: 288.02777777777777 3.777777777777778  MAX: 290.0833333333333 9.333333333333334  MIN: 284.6666666666667 1.0 
AVG: 288.02777777777777 3.777777777777778  MAX: 290.0833333333333 9.333333333333334  MIN: 284.6666666666667 1.0 
AVG: 288.02777777777777 3.777777777777778  MAX: 290.0833333333333 9.333333333333334  MIN: 284.6666666666667 1.0 
